DATA_REGISTRO,CNES,SIGLA,HOSPITAL,QUANTIDADE,Ano,Mês
01/04/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1773,2021,9
01/04/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3197,2021,9
01/04/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1474,2021,9
01/05/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3733,2021,9
01/05/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3490,2021,9
01/05/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2028,2021,9
01/05/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,10605,2021,9
01/05/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1560,2021,9
01/05/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2783,2021,9
01/06/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3389,2021,9
01/06/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2497,2021,9
01/06/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1810,2021,9
01/06/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1600,2021,9
01/06/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8647,2021,9
01/06/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3458,2021,9
01/07/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3380,2021,9
01/07/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1689,2021,9
01/07/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4507,2021,9
01/07/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7313,2021,9
01/07/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1662,2021,9
01/07/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3756,2021,9
01/07/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2371,2021,9
01/07/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1930,2021,9
01/08/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,9
01/08/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7677,2021,9
01/08/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4475,2021,9
01/08/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2391,2021,9
01/08/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3373,2021,9
01/08/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4358,2021,9
01/08/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1980,2021,9
01/09/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4649,2021,9
01/09/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1928,2021,9
01/09/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3416,2021,9
01/09/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2021,9
01/09/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2439,2021,9
01/09/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,9
01/09/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4549,2021,9
01/01/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3249,2021,10
01/01/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1941,2021,10
01/01/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4114,2021,10
01/01/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1562,2021,10
01/01/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1582,2021,10
01/01/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2505,2021,10
01/01/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,5434,2021,10
01/02/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3097,2021,10
01/02/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,4087,2021,10
01/02/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2539,2021,10
01/02/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1552,2021,10
01/02/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1681,2021,10
01/02/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1494,2021,10
01/02/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2961,2021,10
01/03/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,2555,2021,10
01/03/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3337,2021,10
01/03/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1665,2021,10
01/03/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1668,2021,10
01/03/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6556,2021,10
01/03/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2613,2021,10
01/03/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1368,2021,10
01/04/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2524,2021,10
01/04/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1838,2021,10
01/04/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3479,2021,10
01/04/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9149,2021,10
01/04/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1773,2021,10
01/04/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3197,2021,10
01/04/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1474,2021,10
01/05/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1560,2021,10
01/05/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,10605,2021,10
01/05/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3490,2021,10
01/05/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3733,2021,10
01/05/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2028,2021,10
01/05/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2783,2021,10
01/06/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1600,2021,10
01/06/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1810,2021,10
01/06/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3458,2021,10
01/06/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2497,2021,10
01/06/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8647,2021,10
01/06/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3389,2021,10
01/07/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7313,2021,10
01/07/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1689,2021,10
01/07/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3756,2021,10
01/07/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1930,2021,10
01/07/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4507,2021,10
01/07/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1662,2021,10
01/07/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3380,2021,10
01/07/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2371,2021,10
01/08/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4475,2021,10
01/08/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7677,2021,10
01/08/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,10
01/08/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1980,2021,10
01/08/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3373,2021,10
01/08/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4358,2021,10
01/08/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2391,2021,10
01/09/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3416,2021,10
01/09/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,10
01/09/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1928,2021,10
01/09/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2021,10
01/09/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4549,2021,10
01/09/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2439,2021,10
01/09/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4649,2021,10
01/10/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4509,2021,10
01/10/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4727,2021,10
01/10/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2541,2021,10
01/10/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1679,2021,10
01/10/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3631,2021,10
01/10/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1482,2021,10
01/10/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2099,2021,10
01/10/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6999,2021,10
01/01/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2505,2021,11
01/01/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1562,2021,11
01/01/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3249,2021,11
01/01/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,5434,2021,11
01/01/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4114,2021,11
01/01/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1941,2021,11
01/01/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1582,2021,11
01/02/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2539,2021,11
01/02/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2961,2021,11
01/02/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3097,2021,11
01/02/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1494,2021,11
01/02/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1681,2021,11
01/02/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,4087,2021,11
01/02/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1552,2021,11
01/03/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6556,2021,11
01/03/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1668,2021,11
01/03/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1368,2021,11
01/03/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3337,2021,11
01/03/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1665,2021,11
01/03/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2613,2021,11
01/03/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,2555,2021,11
01/04/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2524,2021,11
01/04/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1838,2021,11
01/04/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3479,2021,11
01/04/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9149,2021,11
01/04/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1773,2021,11
01/04/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3197,2021,11
01/04/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1474,2021,11
01/05/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2028,2021,11
01/05/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3733,2021,11
01/05/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,10605,2021,11
01/05/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2783,2021,11
01/05/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3490,2021,11
01/05/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1560,2021,11
01/06/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2497,2021,11
01/06/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3458,2021,11
01/06/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8647,2021,11
01/06/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1810,2021,11
01/06/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1600,2021,11
01/06/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3389,2021,11
01/07/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2371,2021,11
01/07/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3756,2021,11
01/07/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4507,2021,11
01/07/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3380,2021,11
01/07/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1662,2021,11
01/07/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7313,2021,11
01/07/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1930,2021,11
01/07/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1689,2021,11
01/08/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3373,2021,11
01/08/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1980,2021,11
01/08/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,11
01/08/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7677,2021,11
01/08/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2391,2021,11
01/08/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4358,2021,11
01/08/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4475,2021,11
01/09/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3416,2021,11
01/09/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4549,2021,11
01/09/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,11
01/09/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1928,2021,11
01/09/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4649,2021,11
01/09/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2439,2021,11
01/09/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2021,11
01/10/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2541,2021,11
01/10/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1482,2021,11
01/10/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6999,2021,11
01/10/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2099,2021,11
01/10/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1679,2021,11
01/10/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4509,2021,11
01/10/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4727,2021,11
01/10/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3631,2021,11
01/11/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1927,2021,11
01/11/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2621,2021,11
01/11/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1696,2021,11
01/11/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7581,2021,11
01/11/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4746,2021,11
01/11/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2067,2021,11
01/11/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4338,2021,11
01/11/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3642,2021,11
01/01/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1582,2021,12
01/01/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4114,2021,12
01/01/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1941,2021,12
01/01/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2505,2021,12
01/01/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3249,2021,12
01/01/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,5434,2021,12
01/01/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1562,2021,12
01/02/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,4087,2021,12
01/02/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1552,2021,12
01/02/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1494,2021,12
01/02/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,2961,2021,12
01/02/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2539,2021,12
01/02/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3097,2021,12
01/02/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1681,2021,12
01/03/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3337,2021,12
01/03/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,2555,2021,12
01/03/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6556,2021,12
01/03/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1368,2021,12
01/03/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1665,2021,12
01/03/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2613,2021,12
01/03/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1668,2021,12
01/04/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2524,2021,12
01/04/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1838,2021,12
01/04/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3479,2021,12
01/04/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9149,2021,12
01/04/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1773,2021,12
01/04/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3197,2021,12
01/04/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1474,2021,12
01/05/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2028,2021,12
01/05/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1560,2021,12
01/05/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3733,2021,12
01/05/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3490,2021,12
01/05/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,10605,2021,12
01/05/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2783,2021,12
01/06/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2497,2021,12
01/06/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1810,2021,12
01/06/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1600,2021,12
01/06/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,8647,2021,12
01/06/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3458,2021,12
01/06/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3389,2021,12
01/07/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,3756,2021,12
01/07/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1689,2021,12
01/07/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4507,2021,12
01/07/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7313,2021,12
01/07/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1662,2021,12
01/07/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2371,2021,12
01/07/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1930,2021,12
01/07/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3380,2021,12
01/08/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7677,2021,12
01/08/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4475,2021,12
01/08/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1980,2021,12
01/08/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4358,2021,12
01/08/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3373,2021,12
01/08/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2391,2021,12
01/08/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,12
01/09/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4649,2021,12
01/09/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,1928,2021,12
01/09/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3416,2021,12
01/09/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2439,2021,12
01/09/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1666,2021,12
01/09/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7832,2021,12
01/09/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4549,2021,12
01/10/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4727,2021,12
01/10/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3631,2021,12
01/10/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2099,2021,12
01/10/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1482,2021,12
01/10/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,6999,2021,12
01/10/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2541,2021,12
01/10/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1679,2021,12
01/10/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4509,2021,12
01/11/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2067,2021,12
01/11/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1696,2021,12
01/11/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1927,2021,12
01/11/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3642,2021,12
01/11/2021,249765,HGF,HGF - HOSPITAL GERAL DE FORTALEZA,4746,2021,12
01/11/2021,247921,HM,HM - HOSPITAL DE MESSEJANA DR CARLOS ALBERTO STUDART GOMES,4338,2021,12
01/11/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2621,2021,12
01/11/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,7581,2021,12
01/12/2021,677952,HRC,HRC -  HOSPITAL REGIONAL DO CARIRI,2271,2021,12
01/12/2021,256141,HSJ,HSJ -  HOSPITAL SAO JOSE DE DOENCAS INFECCIOSAS,2823,2021,12
01/12/2021,248002,HSM,HSM -  HOSPITAL DE SAUDE MENTAL DE MESSEJANA,1537,2021,12
01/12/2021,249936,HGCC,HGCC - HOSPITAL GERAL DR CESAR CALS,1619,2021,12
01/12/2021,684871,HRN,HRN -  HOSPITAL REGIONAL NORTE,3833,2021,12
01/12/2021,256368,HIAS,HIAS - HOSPITAL INFANTIL ALBERT SABIN,9701,2021,12
